0,Bangem: Students ‘take cover’ under benches as gunshots rock the town,"November 8, 2022",by Mimi Mefo Takambou,"Residents and Students of a public school in Bangem in Cameroon’s South West Region have ‘taken cover’ under the beds and benches, after sounds of gunshots were heard in several parts of the town this Tuesday afternoon.
“We hear gunshots from the Nguti Security Control Post, but we are unsure what caused it,” said one of the frightened student.
Students are now trapped in their classrooms. “We are unsure how to get home,” said one of them.
Gunshots have become the new normal in Cameroon’s English-speaking North West and South West Regions where Separatists have been fighting for a breakaway state called ‘Ambazonia’
©MMI
You can help support our work through the link below
Tags: Anglophone CrisisBangem gunshots"
0,"Anglophone Crisis: Government Forces Rape, Execute Woman In Guzang","October 21, 2022",by Mimi Mefo Takambou,"By Soulemanu Buba
Anger has filled the hearts of the people of Guzang, a village in Batibo Sub Division, North West Region of Cameroon, after one of theirs, a lady in her 70s was allegedly raped and shot to death (execution style) by members of Cameroon’s defense forces.
The incident occurred on Wednesday, October 19.
Our findings revealed that the incident happened when the victim returned from having a bath and just when she was about applying lotion on the body, soldiers forced their way in and met her naked.
“The woman had just taken her bath and was in her room when the soldiers entered. many who saw them took cover and after sometime in her room, we heard gun shots. When they left, we rushed there only to see her naked body in the pool of her own blood. We are saddened and I feel like fighting back, enough is enough,” Acha, a native of Guzang said.
There has been no word from the authorites of the region including the Fon of Guzang, Mbahyamsig III on the incident.
This is coming weeks after a grand mother and a nursing mother were executed in Bali Nyonga and two others in Andek by government forces.
There are fears that these killings of unarmed civililians is rather escalating the consternation among the population of the embattled regions where a Separatist war is still ongoing.
Mimi Mefo Info
You can help support our work through the link below
Tags: Anglophone CrisisGuzangWidow killed by military"
0,"Boyo: Military burn twelve houses, five bikes, kill one","October 12, 2022",by Mimi Mefo Takambou,"By David Atangana
Atleast twelve houses have been burnt to ashes and an old man killed in Mbessa, a village in Belo subdivision of Boyo division of the crisis hit North West region.
Business places and homes were reportedly looted.
The incident reportedly occured Tuesday October 11, 2022 following an invasion by elements of the Cameroonian army.
Villagers allegedly took to their heels when the military descended on the remote locality, apparently in search of armed separatist Ambazonia fighters.
“The military has been causing havoc in Mbessa Fondom, Belo sub division in Boyo division since morning,” a local who opted not to be named told MMI.
While watching from hilltops, the source said, they saw thick smoke emanating from houses.
“As of now a total of 12 houses has been razed to ashes, five bikes have been burned too,” the source added.
According to report, a man in an attempt to run for his life was killed and his child missing.
“One civilian by name Helbert Nshom was killed in an attempt to escape. The man was fleeing with his child before he was killed and since then the child has not been found,” the source went on adding that: “Only the father’s deceased body was discovered.”
“The military has also broken in to many shops and killed many goats, carting away what they met,” lamented our source.
The day seems to be long as villagers remain hiding in bushes inside the rains.
“Villagers are in the forest and it has been raining heavily in the village for hours now.”
Mimi Mefo Info
You can help support our work through the link below
Tags: BoyoMbessaMilitary in Mbessa"
0,Pinyin: Two brothers killed in military raid,"September 30, 2022",by Mimi Mefo Info,"Two young men whose names MMI got as Ticha and Chi were killed in a military raid in Pinyin, Santa Subdivision of the North West Region.

The raid took place on the morning of September 28 at about 4 a.m. precisely in the Kongfun neighborhood.

According to a source, one of the brothers happened to be an ex-amba fighter, who had settled in the Far North but had recently decided to visit his family in the village.

“He had long left the separatist group and went to the Far North, where he became a taxi driver. A week ago, he decided to visit the village to check on his mother with his younger brother who came along from Yaoundé,” a resident of the neighborhood told MMI.

The two young men were captured and killed “right in their mother’s house” our source added.

The mother of the two young men has remained inconsolable following the tragic demise of her two sons.

By Amina Hilda

————————————-
The Mimi Mefo Info Team, (MMI) appreciates all your constant support.

We are driven by the fact that you remain our only source of inspiration, as we continue to gather, write and publish stories without fear or favour.

These are, however, very trying times for several journalists, especially for MMI whose reporters have to brave all the odds to work remotely for fear of reprisal attacks.

That’s why we continue to ask for your constant support.

How to support us!

*Please share our website link with friends and loved ones daily


*You can also support our dynamic team working day in and day out to keep you up to date, with any amount.

Use the following payment methods:

PayPal: contact@mimimefoinfos.com

Mobile money: +237679135573

Bank Transfer: Account name: MIMI MEFO INFO LTD
IBAN: GB49TCCL04140456360181
SWIFT/BIC: TCCLGB3L
Intermediary bank SWIFT: BARCGB22 (only use if required by sender bank)*
You can help support our work through the link below"
0,"Buea: Private car shattered, owner in critical state after Amba shooting","September 7, 2022",by Mimi Mefo Takambou,"By David Atangana
A private car has been shattered around Mile 14, Buea, South West Region of Cameroon.
MMI gathered that the owner of the car is reportedly in a critical state in the hospital, after being shot at.
Rare footages obtained by MMI show bloodstains in the car, stationed on the highway.
This follows an early morning shooting Wednesday September 7, 2022.
“This is the car that a guy was shot inside” a voice is overheard in the amateur video shot at the scene.
“It is by God’s grace that he is still alive” the person added zooming the bloodstains and shattered screens of the vehicle.
Armed Separatists reportedly opened fire on the vehicle in a bid to enforce a two weeks ghost town defied by the local population in some parts of the English-speaking regions.
The shooting allegedly led to a break down of circulation and economic activities in the South West Regional capital.
Fresh violence have been reported in most parts of the North West and South West regions since Tuesday leading to loss of lives, with some injured.
Uncertainty looms as threats Keep coming from armed separatists asking people to stay indoors till September 16, 2022.
You can help support our work through the link below
Tags: Anglophone CrisisBueaDriver shot Buea"
0,Buea-Kumba Road: Many Feared Dead As Separatists Open Fire On Public Transport Bus,"September 6, 2022",by Mimi Mefo Takambou,"By Soulemanu Buba
At least four persons are feared dead and many others seriously wounded after Suspected Separatists opened fire on a bus belonging to ‘Golden Express’ Agency this evening.
The incident happened along the Kumba-Buea road, on Tuesday September 6, 2022.
The wounded were rushed to a health facility for medical attention.
Separatist fighters had earlier declared a lockdown, amid school resumption across the national territory.
This is not the first time civilians are attacked on that stretch of road since the Anglophone crisis degenerated in to an armed conflict in 2017.
You can help support our work through the link below
Tags: Buea-Kumba roadBus shot by separatists"
0,"Santa: Residents wake up to sounds of gunshots, tension and burnt car","September 6, 2022",by Mimi Mefo Takambou,"By Soulemanu Buba
Reports from Santa, Mezam Division, in the restive North West Region of Cameroon say a car has been set on fire, following heavy gun shots that began at about 5:00 AM.
It is not clear who set the car ablaze but some sources have accused Separatist fighters.
Vehicles that left major cities like Douala, Yaounde and other parts of country for Bamenda were blocked at MATAZEM (the city’s outskirts) as result of the heavy gunshots.
Meantime, reports say hundreds of vehicles were lined up at Santa waiting for a military escort.
It is unclear whether any casualties were recorded.
You can help support our work through the link below
Tags: BamendaMetazemMezamSantaseparatist fightersSeparatists"
0,School Resumption ‘effective’ in Nkambe town,"September 5, 2022",by Mimi Mefo Takambou,"By David Atangana
The 2022/2023 academic has effectively kicked off in Nkambe town, headquarters of Donga Mantung division in the restive North West Region this Monday September 5, 2022.
Contrary to what obtains in the greater part of the region where ghost town was being observed, most schools in Nkambe resumed today.
The Senior Divisional Officer and other administrators in Donga Mantung reportedly visited some schools within Nkambe town.
Amongst learning institutions visited were GBHS, GTHS, St Rita’s College, GBPNS, all in Nkambe town.
Mimi Mefo Info
You can help support our work through the link below
Tags: Anglophone CrisisBack to school effectiveNkambeSchool boycott"
0,Bamenda: Separatists kidnap woman for having an affair with soldier,"August 22, 2022",by Mimi Mefo Takambou,"A woman whose name we got as Anita has been abducted by Separatist fighters over her alleged love relationship with a gendarme.
Reports say Anita man was kidnapped at Up Station, Bamenda in the North West Region of Cameroon – while on her way to the farm.
In a video released by Separatists, they accused the lady of having an affair with a gendarme officer called “Yaya”.
Anita has also been subjected to a humiliating and degrading treatment by the Separatists, MMI has learned.
The fate of the young lady, currently in the hands of the said separatist fighters is unknown at the moment.
By Amina Hilda.
You can help support our work through the link below
Tags: Amba kidnapBamendaseparatist fighters"
0,Abdul Karim’s health failing due to precarious detention conditions – Lawyer,"August 20, 2022",by Mimi Mefo Takambou,"Lawyers defending Islamic scholar, Abdul Karim, arrested a week ago in Bamenda, North West Region, Cameroon, have told MMI in an exclusive interview, that the conditions under which he is being held are taking a huge toll on his health and wellbeing.
Abdul Karim is currently being shuffled between the Unit known as “Groupement” and the Gendarmerie brigade, as they take turns to interrogate him.
His lawyers have since pressed for better conditions for his detention, to no avail.
Talking to MMI, one of the lawyers on his case, Barrister Tifuh Ochard Nkeng of Andang and Associates Law office, Bamenda revealed that he was interrogated in their absence — which to him “is incorrect.”

“He was feeling much pain. He had nerve pains because the detention conditions are precarious. He was talking about bites which he suspects are bed bugs,” his defence lawyer told MMI.
To him, “the detention conditions are precarious. They are not doing anything about it… In the room where he is found, about 15 of them are in a 3-meter square area. They are there without a toilet so everybody will defecate in a bucket and they take it out.”

During his first four days behind bars, Abdul Karim had little to eat and did not take his bath. “Within this time, the wife and family were denied access to him,” said Barrister Tifuh.
How he was arrested
Abdul karim was arrested last weekend.
This was after he intervened to get an impounded car released from a security checkpoint.
After getting to the security post for the second time in the day, he was held back and a commander called to the scene.

“Prior to that action they had been looking for him but did not know who he is actually,” said his lawyer, adding that he was whisked off by a commander who pulled up in an armoured car.
His lawyers report that getting access to him was hard, as security officials where he is being held tried restricting access to keep him cut off from family and lawyers.
Charges against Abdul Karim
Accused of promoting acts of terrorism, Abdul Karim is being held in relation with the war in the Anglophone regions of Cameroon.
To his lawyer, the accusations “are trumped up charges they bring up once and again. He does not do anything in hiding and his work has nothing to do with the armed struggle.”
The scholar, he noted, has like any other dutiful citizen been trying to do what he can at his own level to bring peace.
The charges, Barrister Tifuh believes, are similar to other government actions regarding the armed conflict: “they are systematic so that they can pounce on the people …”
This is not the first time Abdul Karim is being detained.
His latest arrest strangely however, comes shortly after a video he made denouncing xenophobic acts by the soldier, who is also the chief of Bwassa village, Moja Moja.
Many see Abdul Karim’s arrest as part of the victimisation tactics the government has been using against English-speaking Cameroonian activists which has led to hundreds of languishing in jail, some without trial.
Mimi Mefo Info
You can help support our work through the link below
Tags: Abdul Karim arrestedAbdulKarimAnglophone CrisisBamendaMuslim scholar arrestedSouthern Cameroons"
