0,Barrister Tamfu Richard To Sue Moja Moja Over Human Rights Abuses,"July 10, 2022",by Mimi Mefo Takambou,"Human Rights Lawyer and Peace Crusader, Barrister Tamfu Richard has promised to drag Chief Ewome Eko John aka Moja to Court.
Barrister Tamfu has expressed the desire to make the ruler and soldier pay for his numerous acts of torture and assaults against civilians in Buea and other parts of the South West Region of Cameroon
He says his attention has been brought to a number of videos wherein “Chief Moja Moja is seen intimidating, torturing, maiming and assaulting innocent Civil Cameroonian citizens for no good reason. To the best of my knowledge, this guy is military personnel of the Cameroon Army and a Chief of a certain village.”
“We can not continue to seat back watching this guy unleashing terror and acts of violence on innocent civilians with impunity,” stated Barrister Tamfu.
He adds that in a recent video he saw Chief Moja Moja kicking a young man into his car boot. “It is not clear what awaits this young man nor certain that the young man is still alive or dead.”
Barrister Tamfu: “I will be leading a criminal complaint against this Chief Moja Moja in the days ahead with other Human Rights Advocates and Lawyers. It is more than time we make him pay for his crimes before a Court of Law. I will teach him that No one is above the Law in Cameroon and that No one can take the laws into their hands as he does with all impunity.”
The responsibility of the Republic of Cameroon in protecting the life and property of its citizens is put in jeopardy by Chief Moja Moja, Barrister Tamfu notes.
Moja Moja who is being described as a ‘licensed’ human rights violator and xenophobe, late last year targeted a 30-year-old pregnant woman, Antoinette Kongnso Gohla, who, alongside her two children, was dragged from her husband’s house in Sandpit Buea, tortured, paraded along the streets and later handed to Gendarmes.
He has on several occasions accosted, tortured, and disfigured many young people in Buea – under the pretext of “huntings Separatists fighting for an independent state called Ambazonia.
Moja Moja continues with his reign of terror on civilians

MMI can confirm that the person who is kicked and thrown into the boot of the car was just going about his daily activity when he was attacked

Why do you think the Cameroonian government is so quiet about his atrocities? pic.twitter.com/hfK2j6PI8B
— Mimi Mefo Info (@MimiMefoInfo) July 9, 2022
[VIDEO]
John Ikome aka Moja Moja, a Cameroonian soldier, and traditional ruler has continued his xenophobic crusade in Buea, South West Region of Cameroon.
This time his attack focused on four young men whom according to a video he personally recorded, hail from Babanki, NWR. pic.twitter.com/PwCLOOcvIv
— Mimi Mefo Info (@MimiMefoInfo) July 5, 2022
Cameroonian authorities have not taken any actions against the traditional ruler.
If you have been a victim, please contact Legal Services TAMFU & Co. Law Firm Here
+237 679909909
Mimi Mefo Info
You can help support our work through the link below
Tags: Barrister Tamfu RichardBuea chief and BIRChief Moja Moja"
0,Soldier tells ‘General’ No Pity ‘Your Days Are Numbered’,"July 8, 2022",by Mimi Mefo Takambou,"A soldier has warned notorious Amba ‘General’ No Pity, insisted that his days on earth are numbered.
Speaking while on telephone with the self-styled Ambazonia General, the Gendarmerie officer assured No Pity that his time was running out.
The exchange took place over a phone conversation.
It followed the killing of Bakodock Richard, a former member of the Presidential Guard, who was ambushed by Ambazonia fighters on Friday morning. The Amba boys had confiscated the phone of the slain soldier.
When his coworkers called, No Pity responded.
“You have killed the Commander of Mbiame, right? We will come for you, your days are numbered,” a Gendarmerie officer is heard threatening No Pity.
“I am No Pity, We have killed him come let me kill you too” No Pity fired back.
“We are coming for you, just wait” The soldier then warned.
No Pity answered: “Is it today that you people have been looking for me? If you have the courage come and attack me or tell me where you are let me come and meet you.”
You can help support our work through the link below
Tags: General No PityMbiame"
0,"Breaking! Amba fighters invade University of Buea, disrupt examinations","July 8, 2022",by Mimi Mefo Takambou,"Ambazonian fighters today Friday July 8, invaded the Faculty of Engeneering and Technology (FET) building of the University of Buea, disrupting ongoing exams.
The students were said to be writing their resit exams at the FET building, towards the Bulu blind center in Buea, South West Region when some “strange men” with machetes stormed their halls.
“They were holding machetes and covered their faces. While everyone was lying on the floor, one asked the invigilator to go with him,” a student narrated.
She explained that after 20 minutes, they were asked by the fighters to evacuate the hall within 3 seconds.
“They told us that we have three seconds to run and after that they will shoot. Apparently the police had arrived and that is why they set us free.”
The invigilator’s whereabouts is not known at the moment.
By Amina Hilda.
You can help support our work through the link below
Tags: Amba invade UabUBUB under attack"
0,Breaking! One dead in Amba attack on Mbiame Brigade,"July 8, 2022",by Mimi Mefo Info,"Ambazonian fighters have attacked the Mbiame Brigade in Bui Division, North West Region, and killed atleast one soldier.

The attack, said to be carried out by ‘General No Pity’ and his gang, took place today July 8, 2022.


“No pity attacked Mbiame brigade killed the brigade commander and transported his corpse which is now being displayed at Mbve market in Kumbo,” a source told MMI.

The exact casualties recorded in the attack are yet to be known.

Details later…
You can help support our work through the link below"
0,Anglophone Crisis: 11 Separatists Captured In Babadjou After a Failed Mission,"June 28, 2022",by Mimi Mefo Info,"By M.K
At least 11 separatist fighters have been captured by members of the Cameroonian defense force in Babadjou, West Region of Cameroon.
This comes after the fighters attempted to launch an attack in the town, MMI has learned.
In the very early hours of Tuesday June 28, 2022, the group of Separatist Fighters is believed to have invaded the West Region.
“Frightened civilians were awoke by sounds of heavy gunshots as the Separatists allegedly made their way to the Babadjou Gendarmerie post,” narrated a source.
The fighters were met with stiff resistance from the Gendarmes, who were tipped off.
“The Separatists were quickly supressed by the forces, and 11 of them were captured alive in the process.”
Several weapons, including guns were seized from the fighters.
They are also being detained pending investigations.
This failed attempt by Separatists comes barely three weeks after dreaded Ambazonian self-styled General “No Pity” attacked a Gendarmerie post in the West and killed over half a dozen elements.
Mimi Mefo Infos
You can help support our work through the link below"
0,"Akwaya: 30 killed in fresh intertribal violence between Messaga, Oliti communities","June 27, 2022",by Mimi Mefo Takambou,"More than 30 people have been killed in Akwaya subdivision in the South West Region over the past weeks as inter-communal violence skyrockets.
The most recent of the violent attacks happened over the weekend as the intertribal hostilities between the Oliti and Messaga Ekol people in Akwaya ensued.
Persons believed to be of the Oliti are said to have brought hired mercenaries to attack the Messaga Ekol people otherwise known as the Ballin.
“They succeeded in killing 28 people, women, children and men all together,” a source noted.
He went on: “they burned down part of the Ballin village. It was due to the intervention of the Gendarmes that they finally left without burning down or killing the whole village.”
The gruesome killing of civilians in Akwaya
Genesis
The violence is said to originate from a disputed rich agricultural piece of land.
Last weekend’s attacks is said to be the third wave of attack between both communities since April this year.
On April 29 this year, the Oliti people had reportedly attacked and killed at least 20 Messaga Ekol people on their farms, which prompted a retaliation from Messaga Ekol people.
The Oliti people are said to have mobilized and hired armed men who together launched a revenge on the Messaga Ekol people.
In the first attack, about 20 were allegedly killed and 65 injured while dozens more died in the second attack.
As a result of the recurrent violence, some churches have reportedly been shut down in the area and several villagers fled into neighbouring Nigeria.
PCC Moderator condemns attack
The Moderator of the Presbyterian Church in Cameroon, PCC, Rev Fonki Samuel Forba has condemned the attack which he termed as “shameful” and “inhumane”.
In a communique issued on Monday June 27, the PCC Moderator said “it is so terrible, wicked, disheartening and the highest manifestation of evil, that children of the same community should carry out such acts of gruesome murder, men-slaughter and destruction on their own brothers and sisters without any scruple of their consciences”.
Release by Rt. Rev. Fonki Samuel Forba

While warning that the tension between these two communities is still boiling, the clergy revealed that “over 30 people were killed including children, girls, men, women and old people. Some were beheaded. About 5 Nigerians were killed in this attack.”
Authorities maintain silence
Some villagers have indicted local authorities for maintaining deaf ear and blind eye to the happenstances as more lives continue to be wasted.
Population say local authorities have repeatedly been informed of the clashes but their intervention to end the violence are still being awaited.
A civil society activist familiar with the sub division and the recent happenings revealed that government forces, like separatists fighters, have been using the conflict to fuel their different agendas.
“Amba infiltrates and the military as well. They take advantage of the situation,” he stated while refusing to be named.
MP missing in action
Amidst these happenings, locals say the Member of Parliament for Akwaya has maintained a vexing silence, leaving them to wonder who to run to for help.

“We were expecting him as our representative in parliament to react, but he has been quite. We are not happy that he has abandoned us and is not saying anything about our ordeal,” explained one of the native of the area who refused to be named.

At the time of this report, the MP in question was not available for comments.
The happenstances in Akwaya now counts as one of several intercommunity violence in the English speaking regions ignored by government and played upon by belligerents of the Anglophone crisis.
A similar scenario has been recorded in other parts of the North West and South West regions especially in localities where farmer-grazier conflicts had been rampant before the crisis.
Mimi Mefo Info
You can help support our work through the link below
Tags: Akwaya ManyuInter-communal"
0,Lebialem: Defected Separatist Shot Dead By Active Fighters Upon His Return,"June 27, 2022",by Mimi Mefo Takambou,"A former separatist fighter has been killed by his former colleagues in Lewoh, near Fontem as he returned home almost 2 years after he absconded from the fight.
According to reliable information given to MMI from sources in Lewoh, the ex-fighter, whose only name we got as Sammy, escaped to Yaoundé after deciding to abandon the fight.
After leaving the fight, Sammy reportedly fled to Yaoundé where he spent over two years, away from the war in the Anglophone zones.
“Sammy returned with the hope that all had returned to normal in the village, where he was shot by fighters on ground,” explained a source.
After being spotted by active separatist fighters in Lewoh, he was shot on the spot and killed on Friday, June 24, 2022.
It is unclear why Sammy was summarily executed. While some hold the view that he was treated as a traitor and could not be trusted, others highlight that this is another sign of how things have degenerated into chaos in the conflict-hit regions.
Some shades of opinion highlight the fact that Ambazonian fighters have become judges, juries and executioners, mainly against their own.
Sammy’s body has been laid to rest.
Mimi Mefo Info
You can help support our work through the link below
Tags: Ex-combattantsLebialem"
0,Chomba Prince Murdered And Dumped In Bamenda,"June 20, 2022",by Mimi Mefo Takambou,"There has been widespread shock in Nancho, Bamenda, the capital of Cameroon’s restive North West Region, where the body Asanji Michael, a Chomba Prince, was dumped by his killers yesterday evening.
Asanji left his Chomba village at 1:00PM — and was reportedly intercepted by what relatives have described as “unknown assassins.”
“The assassins were three in number and they drove him to an unknown destination,” a source told MMI.
“Ambazonian fighters are responsible. They seized him around Mama Bridge, that leads to Bali,” another source told Mimi Mefo Info.
“Asanji was later found dead in his car with his hands tied behind and all his gadgets lying in the car,” continued our source.
Asanji Michael killed and dumped in Bamenda June 18, 2022
Asanji is a prince from Chomba, North West Region of Cameroon and his death comes at a time when traditional authorities have come under constant attack, since the onset of the ongoing conflict in the region.
Traditional and political authorities have not yet reacted to this incident.
It should be recalled that on March 9, 2022, the traditional ruler (Fon) of Esu, another village in the North West Region, was killed together with his wife in an ambush, and to date, the killers have not been brought to justice.
Mimi Mefo Info
You can help support our work through the link below
Tags: Anglophone CrisisChomba"
0,Attempt to Deactivate EID Leaves Two Soldiers Injured in Boyo,"June 19, 2022",by Mimi Mefo Info,"Two elements of the support and command Battalion of the North West Region have been injured while attempting to deactivate an Improvised Explosive Devices (IED).


It is reported that several roads in Minga, Boyo Division in the North West, had been blocked by Ambazonian fighters with tree trunks and boulders.


The soldiers who were on their way to Mbingo were halted by these barricades.

In the course of displacing the heavy tree trunks and huge stones to make passage, they discovered that the obstructions were accompanied by implanted IEDs.


In an attempt to deactivate the IED, two military officials sustained light injuries.

The victims were taken to the Bamenda military hospital.


By Amina Hilda


————————————-
The Mimi Mefo Info Team, (MMI) appreciates all your constant support.

We are driven by the fact that you remain our only source of inspiration, as we continue to gather, write and publish stories without fear or favour.

These are, however, very trying times for several journalists, especially for MMI whose reporters have to brave all the odds to work remotely for fear of reprisal attacks.

That’s why we continue to ask for your constant support.

How to support us!

*Please share our website link with friends and loved ones daily


*You can also support our dynamic team working day in and day out to keep you up to date, with any amount.

Use the following payment methods:

PayPal: contact@mimimefoinfos.com

Mobile money: +237679135573

Bank Transfer: Account name: MIMI MEFO INFO LTD
IBAN: GB49TCCL04140456360181
SWIFT/BIC: TCCLGB3L
Intermediary bank SWIFT: BARCGB22 (only use if required by sender bank)*
You can help support our work through the link below"
0,"CHRDA nails government, and separatists in its latest Human Rights report","June 15, 2022",by Mimi Mefo Info,"By David Atangana


The Center for Human Rights and Democracy in Africa, (CHRDA) has indicted government soldiers and armed Separatist Ambazonia fighters of grave human rights atrocities committed in the ongoing armed separatist conflict in the two English-speaking regions of Cameroon.



The indictment is contained in the latest report published on June 14, 2022, chronicling incidents of violence perpetrated by both parties. The report, which MMI, obtained a copy of, covers the period between April and June 2022.



Faulting government soldiers, the report brought to light Military operations in some localities that ended up inflicting pain on the local population.




“On June 1, 2022, nine unarmed civilians were arbitrarily executed by elements of the defense and security forces in Missong village situated in Fungom subdivision in Menchum Division of the North West region”, the report reads in part, adding that,”The victims consisted of four women, four men, and a one-year-old baby.”




The report also said: “on the night of June 9, 2022, the defense and security forces began an offensive operation in a rebel search in Belo in Boyo of the North West region. In the operation, at least two persons have been executed by the military, houses burnt and property looted”



Other atrocities committed by government soldiers according to the report include the arbitrary arrest of 40 commercial bike riders in Oku, the disappearance of 16 of the 40 arrested bike riders, the burning of houses and bikes in Matondo village II and Killing of three people in Bali Nyonga.



The report also focused on acts of violence implicating separatist Ambazonia fighters in their armed campaign to create a separate state from Cameroon.



“For some time now armed separatist fighters in Kajifu and Obonyi II villages situated in Akwaya subdivision in Manyu Division of the South West have been having problems with the population regarding their excesses,” CHRDA said, adding, “They invaded the Apostolic church and opened fire at worshippers killing at least 10 with 18 others injured”

According to the report, separatists are implicated in many other violent incidents including, the violent suppression of peaceful protest in Oku with torture and killings, the kidnap of senator Regina Mundi, the killing of school children in Kumbo.




While condemning the latest spate of violence, the rights group called for the cessation of hostilities and a peaceful resolution of the conflict.



“CHRDA condemns these renewed acts of violence perpetrated against the civilian population and calls on the state to thoroughly investigate these incidents and bring perpetrators to justice”, the rights group said, recommending that, “we equally call on all parties to the conflict to cease using all violence against the civilian population and to instead seek a lasting solution to the crisis through peaceful means”.


————————————-
The Mimi Mefo Info Team, (MMI) appreciates all your constant support.

We are driven by the fact that you remain our only source of inspiration, as we continue to gather, write and publish stories without fear or favour.

These are, however, very trying times for several journalists, especially for MMI whose reporters have to brave all the odds to work remotely for fear of reprisal attacks.

That’s why we continue to ask for your constant support.

How to support us!

*Please share our website link with friends and loved ones daily


*You can also support our dynamic team working day in and day out to keep you up to date, with any amount.

Use the following payment methods:

PayPal: contact@mimimefoinfos.com

Mobile money: +237679135573

Bank Transfer: Account name: MIMI MEFO INFO LTD
IBAN: GB49TCCL04140456360181
SWIFT/BIC: TCCLGB3L
Intermediary bank SWIFT: BARCGB22 (only use if required by sender bank)*
You can help support our work through the link below"
